id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
555737,Charming Suite #1 in Fernwood,2733135,Leonard And Valerie,Victoria,Fernwood,48.4356,-123.34058,Entire home/apt,101,90,124,2024-08-31,1.06,1,37,2,
559726,High End Renovation Near Downtown #2,2001974,Martin,Victoria,Fernwood,48.42568,-123.33997,Entire home/apt,76,90,23,2023-11-30,0.15,17,365,0,
561477,Cabin at Swallow's Keep,2760576,Marcia,Southern Gulf Islands,Southern Gulf Islands,48.99318,-123.57831,Entire home/apt,194,2,486,2025-02-17,3.29,1,72,35,
660733,Large Renovated 2 Bedroom Suite  Near Downtown #4,2001974,Martin,Victoria,Fernwood,48.42634,-123.33957,Entire home/apt,106,90,20,2022-09-30,0.13,17,235,0,
666592,Renovated Studio Across From Ocean #6,2001974,Martin,Victoria,James Bay,48.41245,-123.3773,Entire home/apt,86,90,13,2022-06-01,0.10,17,174,0,
668372,Tidal Waters Guest Suite,3383275,Alyssa,View Royal,View Royal,48.4589,-123.4276,Entire home/apt,138,3,165,2024-12-26,1.11,1,114,13,
687407,Pender Island Oceanfront Cottage #2,3500087,Gurpaul Singh,Southern Gulf Islands,Southern Gulf Islands,48.79815,-123.31079,Entire home/apt,125,2,52,2024-12-23,0.37,1,14,2,
734855,Character home in the heart of Oak Bay.,3752740,Josie,Oak Bay,Oak Bay,48.42213,-123.31058,Entire home/apt,,4,16,2021-08-19,0.11,1,0,0,
739975,"Cordova Bay Beach Suite, Oceanfront",3872067,Pam,Saanich,Saanich,48.51664,-123.36694,Entire home/apt,,2,243,2021-08-21,1.62,1,0,0,
775220,"Seastar Beach House, A West Coast experience.",4089253,Corinne,Juan de Fuca,Juan de Fuca,48.38114341315163,-123.92883091262466,Entire home/apt,176,2,235,2023-06-28,1.59,3,0,0,
784093,"Carriage House- ""The Sun Room""",4134834,Dan & Naoko,Victoria,James Bay,48.41493,-123.3689,Private room,95,3,298,2025-01-18,2.03,2,231,42,
796027,"Lovely, Private Character Cottage",1788814,Em,Saanich,Saanich,48.45505,-123.38602,Entire home/apt,162,7,21,2024-07-13,0.14,1,129,1,
910427,Cedar Log Home Galiano Island,4883986,Robbie,Southern Gulf Islands,Southern Gulf Islands,48.88554,-123.33073,Entire home/apt,86,1,527,2025-02-20,5.60,1,235,78,
936367,Cook St Village Suite,3967984,Nicole & Gilles,Victoria,Fairfield,48.41347,-123.34961,Entire home/apt,80,30,373,2024-12-31,2.56,1,47,7,
939467,Eagles Nest Oceanfront Galiano West Coast Home,997424,Line Marie,Southern Gulf Islands,Southern Gulf Islands,48.86675,-123.35109,Entire home/apt,723,4,44,2024-08-14,0.31,2,90,2,
955575,Galiano Cabin Hideaway,5111791,Helen,Southern Gulf Islands,Southern Gulf Islands,48.89183,-123.36252,Entire home/apt,183,2,314,2024-09-30,2.40,1,346,17,
973849,Renovated Suite in Rockland Area #7,2001974,Martin,Victoria,Rockland,48.42413,-123.34064,Entire home/apt,76,90,10,2022-12-12,0.08,17,236,0,
985260,"Lovely Private Waterfront, Beachwood Cottage",5685155,Jeannie,Metchosin,Metchosin,48.39622,-123.49174,Entire home/apt,190,14,16,2023-09-30,0.11,1,163,0,
1015996,Character Oak Bay Home by the Sea,5326675,Sally,Oak Bay,Oak Bay,48.41999,-123.31754,Entire home/apt,567,3,46,2023-09-15,0.33,1,260,0,
1038822,Dallas Rd & Menzies James Bay Suite #1,2001974,Martin,Victoria,James Bay,48.41307,-123.37635,Entire home/apt,86,90,27,2023-11-01,0.19,17,267,0,
1080149,Foxglove Farm Classic Cottage B&B,5936608,Jeanne Marie,Salt Spring Island,Salt Spring Island,48.82581,-123.53203,Entire home/apt,295,3,79,2024-08-23,0.57,3,362,4,
1080266,Foxglove Farm Heritage Farmhouse B&B,5936608,Jeanne Marie,Salt Spring Island,Salt Spring Island,48.82561,-123.53189,Entire home/apt,399,3,74,2024-09-02,0.53,3,365,3,
1080594,Carriage House - The Carriage Room,4134834,Dan & Naoko,Victoria,James Bay,48.41529,-123.36792,Private room,121,3,330,2025-01-02,2.29,2,270,40,
1114544,Salt Spring Carriage House - The Loft,6116904,Sue,Salt Spring Island,Salt Spring Island,48.89553,-123.53199,Private room,179,2,31,2024-09-08,0.22,2,152,4,
1114575,Salt Spring Carriage House - Garden Room,6116904,Sue,Salt Spring Island,Salt Spring Island,48.89723,-123.53253,Private room,179,2,84,2025-02-16,0.90,2,274,14,
1135175,Small Double Room,6225439,Ocean Island Inn,Victoria,Downtown,48.42778,-123.36183,Private room,62,1,249,2025-02-07,1.77,13,216,44,Exempt
1156460,Stunning 3BD vacation retreat!,3687551,Rita,Oak Bay,Oak Bay,48.40888,-123.32249,Entire home/apt,475,3,24,2024-08-17,0.19,1,53,3,
1170209,Deluxe Mixed Dorm Pod,6225439,Ocean Island Inn,Victoria,Downtown,48.42778,-123.36183,Shared room,37,28,24,2021-04-30,0.18,13,190,0,
1186607,Inlet Beach House Oceanfront Vacation Suite,6487007,Linda And Ken,North Saanich,North Saanich,48.67706,-123.48604,Entire home/apt,110,30,20,2022-08-11,0.17,1,296,0,
1194888,Small Double Room with Sink,6225439,Ocean Island Inn,Victoria,Downtown,48.42778,-123.36183,Private room,66,1,87,2024-10-25,0.62,13,221,8,Exempt
1200500,Small Double Room at Ocean Island Inn,6225439,Ocean Island Inn,Victoria,Downtown,48.42778,-123.36183,Private room,50,28,17,2018-04-27,0.12,13,153,0,
1216960,Hidden Retreat,6640415,Karen,Salt Spring Island,Salt Spring Island,48.75907,-123.41367,Entire home/apt,131,5,528,2025-02-09,3.74,1,285,29,
1237030,Eaglehurst on Mayne Island,6743151,Jon,Southern Gulf Islands,Southern Gulf Islands,48.8694,-123.28422,Entire home/apt,,2,25,2024-11-30,0.23,1,0,3,
1244138,Private room in Central apartment.,6781810,Jocelyn,Saanich,Saanich,48.4504,-123.36442,Private room,75,5,142,2024-12-05,1.37,2,121,5,
1244164,"1 bedroom condo, fully furnished and equipped.",6781810,Jocelyn,Saanich,Saanich,48.45091,-123.36452,Private room,111,30,0,,,2,258,0,
1295158,Oceanfront Cottage Galiano Island,7042586,Andrea,Southern Gulf Islands,Southern Gulf Islands,48.8786,-123.32424,Entire home/apt,279,2,118,2024-12-10,1.09,1,180,20,
1352981,Galiano Harbour View House,7344155,Erik,Southern Gulf Islands,Southern Gulf Islands,48.89739,-123.39638,Entire home/apt,260,2,328,2025-02-08,2.35,1,197,31,
1393334,Cute and Cozy Space Downtown,5820187,Maeva,Victoria,James Bay,48.41755,-123.36855,Entire home/apt,,30,208,2021-01-01,1.48,1,0,0,
1429004,A Relaxed West Coast View Retreat,7684925,Bradley Warren,Salt Spring Island,Salt Spring Island,48.87182,-123.54616,Entire home/apt,448,3,112,2024-10-14,0.80,1,195,12,
1431103,Suite By The Beach,7693415,Jordan,Juan de Fuca,Juan de Fuca,48.40627,-123.35579,Entire home/apt,99,30,78,2024-09-16,0.56,1,264,1,
1437207,City centre secret surprise . For Sale.,7720692,Gary,Victoria,Burnside,48.44427,-123.37355,Entire home/apt,150,30,32,2023-09-30,0.25,1,364,0,
1438200,Whale Pod Chalet at Oaks Bluff  Whale watching,7725567,Kevin,Southern Gulf Islands,Southern Gulf Islands,48.75305,-123.26952,Entire home/apt,864,3,77,2024-12-01,0.66,1,296,3,
1507543,Fairfield/Oak Bay Garden Suite In Newer Home,6781982,John,Victoria,Gonzales,48.42168,-123.32765,Entire home/apt,,30,0,,,2,0,0,
1535322,Wisteria Honeymoon Cottage B & B - Angel Room,8187727,Gail,Sooke,Sooke,48.393180204930864,-123.62116295712758,Private room,182,90,16,2021-10-11,0.12,1,358,0,
1625194,Fully Equipped Downtown Condo,7637861,Major,Victoria,Downtown,48.42963,-123.36333,Entire home/apt,128,28,21,2022-02-14,0.16,1,88,0,
1636029,Raylia Cottage Farm Stay,8689202,Michele,Southern Gulf Islands,Southern Gulf Islands,48.84441,-123.2781,Entire home/apt,166,2,312,2025-01-24,2.41,2,318,21,
1656504,Cedar House on the Hill B&B,8781598,Brigitte,Salt Spring Island,Salt Spring Island,48.83766,-123.50023,Entire home/apt,95,1,267,2025-02-18,1.92,2,276,74,
1672868,"A Happinest   A cozy, nest- like cabin on SSI, BC!",8855800,Bruce,Salt Spring Island,Salt Spring Island,48.83231,-123.49923,Entire home/apt,134,2,589,2025-01-30,4.31,1,252,35,
1683153,Private Loft Studio - Above Gordon's Beach,8731181,Janis,Juan de Fuca,Juan de Fuca,48.37585,-123.84029,Entire home/apt,117,2,148,2024-08-18,1.07,2,355,4,
1720832,Cob Cottage,9071324,Alexis,Southern Gulf Islands,Southern Gulf Islands,48.83064,-123.25866,Entire home/apt,176,2,892,2025-02-04,6.50,1,70,97,
1807413,Upscale Sooke Vacation Rental,9472290,Frederick,Sooke,Sooke,48.36646,-123.73376,Entire home/apt,100,2,16,2017-10-09,0.12,8,7,0,
1825544,Classic 1931 40-ft Wooden Yacht. 20HP Zodiac.,9430571,Nicholas,Sidney,Sidney,48.66828,-123.40711,Entire home/apt,195,5,25,2022-08-09,0.24,1,365,0,
1826554,2 bedroom 1 bathroom full kitchen private suite.,9557712,Dave,Sidney,Sidney,48.66164,-123.41283,Entire home/apt,132,2,198,2025-02-12,1.53,1,290,27,
1948248,James Bay - Cozy Loft,2697862,Brenda,Victoria,James Bay,48.42047,-123.38496,Private room,143,29,130,2023-08-12,0.98,1,299,0,
1993822,"VIEWS of Olympic Mts, Inner Harbour",10277435,Laura,Victoria,James Bay,48.41567,-123.36758,Entire home/apt,171,90,23,2024-12-01,0.18,1,231,3,
2015937,"Spacious, private island retreat",10368393,Farheen,Southern Gulf Islands,Southern Gulf Islands,48.84217,-123.25266,Entire home/apt,184,2,137,2024-11-30,1.04,1,67,12,
2027067,Magic Lamp on Saint Mary Lake,10412296,Tania,Salt Spring Island,Salt Spring Island,48.90109,-123.54897,Entire home/apt,150,2,225,2024-10-13,2.61,1,179,30,
2033520,West Shore Woodland Retreat,10438699,,Langford,Langford,48.45925,-123.48756,Entire home/apt,85,3,268,2025-01-01,2.18,1,171,15,
2128631,Macaulay Point Guest House,10860084,Andrew And Nancy,Esquimalt,Esquimalt,48.41726,-123.4058,Entire home/apt,75,28,738,2025-02-04,5.59,2,244,31,
2138626,Best location downtown! Modern and Chic! Superb!,9176808,Victoria Executive Rental,Victoria,Fairfield,48.42176,-123.36168,Entire home/apt,266,90,41,2023-08-12,0.36,8,239,0,
2138926,"Beautiful Oak Bay, 2 min from beach",10915191,Jill,Oak Bay,Oak Bay,48.43747,-123.30444,Entire home/apt,790,10,122,2024-09-14,0.93,1,344,2,
2140350,Cosy suite close to university and downtown.,3631087,Robin,Victoria,Oaklands,48.44363,-123.34067,Entire home/apt,81,30,178,2024-10-20,1.34,1,51,2,
2149566,Ocean Oasis - Stunning Ocean Views & park acreage,10970299,Tanya,Juan de Fuca,Juan de Fuca,48.3759,-123.83995,Entire home/apt,176,2,180,2024-12-27,1.39,3,184,17,
2392116,Small Queen Room,6225439,Ocean Island Inn,Victoria,Downtown,48.42756,-123.36202,Private room,66,1,85,2024-12-15,0.83,13,218,16,Exempt
2392214,Micro Double Room,6225439,Ocean Island Inn,Victoria,Downtown,48.42778,-123.36183,Private room,40,28,30,2025-02-11,0.24,13,182,2,Exempt
2488004,Tall House- Walk to Beaches,12732725,Gloria,Southern Gulf Islands,Southern Gulf Islands,48.73663,-123.20257,Entire home/apt,152,2,211,2024-11-11,1.59,1,272,10,
2544515,Two bedroom house close to town and ocean,13027502,Darren,Sidney,Sidney,48.64516,-123.39838,Entire home/apt,368,3,24,2024-09-07,0.19,1,254,2,
2600175,Waterfront Eco home with hot tub,4130371,Caroline,Saanich,Saanich,48.46329,-123.41661,Entire home/apt,255,3,92,2025-01-21,0.72,1,220,22,
2685512,Spacious Modern-Rustic Farmhouse - Saltspring Is.,2154631,Ted,Salt Spring Island,Salt Spring Island,48.91043,-123.56503,Entire home/apt,1350,3,25,2024-08-18,0.20,2,344,2,
2695286,"Soak in the Marble Tub at Our Sleek, Urban Condo",11773739,Annie,Victoria,Downtown,48.42205,-123.36658,Entire home/apt,134,90,861,2024-12-24,6.57,2,220,16,38792
2709790,Rockheights Retreat- 1 Bedroom,6513529,Melissa,Esquimalt,Esquimalt,48.43566,-123.4083,Entire home/apt,,4,97,2023-07-16,0.76,1,0,0,
2748050,Suite in magical forest sanctuary,14059602,Renate,North Saanich,North Saanich,48.68379,-123.46234,Private room,119,2,17,2021-09-03,0.13,1,365,0,
2756438,Salt Spring Farm on the Lake-Monthly Summer Rental,12482823,Kim And Mike,Salt Spring Island,Salt Spring Island,48.78341,-123.43156,Entire home/apt,380,29,22,2020-08-28,0.17,1,267,0,
2770659,Birds of a Feather Oceanfront Condo full kitchen,14168871,Paphada And Dieter,Colwood,Colwood,48.42312,-123.47298,Private room,183,1,53,2024-12-20,0.51,3,274,4,
2777765,Birds of a Feather Ocean Lagoon Studio Suite +loft,14168871,Paphada And Dieter,Colwood,Colwood,48.42312,-123.47298,Private room,148,1,36,2024-12-26,0.31,3,253,3,
2818153,Gallery Cabin,455118,Celia,Salt Spring Island,Salt Spring Island,48.86068,-123.49928,Entire home/apt,138,2,277,2025-02-16,2.14,2,309,19,
2839203,Studio Near Fernwood Village,2001974,Martin,Victoria,Fernwood,48.42468,-123.34637,Entire home/apt,66,90,16,2024-10-01,0.12,17,144,2,
2858425,"Patio Room near UVic, Hospital, DT (for NonSmoker)",14613802,Anna,Victoria,South Jubilee,48.42946,-123.32591,Private room,72,5,113,2025-01-02,0.88,2,305,16,36495
2874927,Birds of a Feather Oceanfront King Studio Suite,14168871,Paphada And Dieter,Colwood,Colwood,48.42312,-123.47298,Private room,216,1,26,2025-01-02,0.22,3,238,5,
2883153,Port Renfrew Beach House,14733720,Port Renfrew Beach House,Juan de Fuca,Juan de Fuca,48.5569,-124.40614,Entire home/apt,550,1,122,2024-12-30,1.05,1,213,15,
2970506,Grand View ! ( a Single Room with a double-bed ),15157379,Lauren,Colwood,Colwood,48.41846,-123.48017,Private room,135,2,37,2018-07-29,0.29,3,83,0,
2970733,Ocean-View !(Double Room with two double beds),15157379,Lauren,Colwood,Colwood,48.41818,-123.48099,Private room,225,2,17,2019-01-01,0.13,3,83,0,
2974477,Victoria Ocean-view House (Single rooms),15173300,Jongsoon,Colwood,Colwood,48.41811,-123.48018,Private room,160,2,0,,,2,365,0,
2980014,Wow! Gonzales Beach!! 2 Bedroom!!,15199970,Jason,Victoria,Gonzales,48.41309,-123.33062,Entire home/apt,128,30,607,2024-11-01,4.63,3,296,1,
2997001,Top of the World,15277403,Concetta,Langford,Langford,48.41632,-123.51377,Private room,,1,5,2017-08-18,0.05,1,0,0,
3027057,"Fireside Cottage, Galiano Island",15420155,Joanne,Southern Gulf Islands,Southern Gulf Islands,48.91386,-123.39287,Entire home/apt,336,2,154,2025-01-02,1.26,1,138,21,
3043831,Garden Level Suite,15500247,Snow,Saanich,Saanich,48.48817,-123.32121,Entire home/apt,,1,3,2023-04-10,0.13,1,0,0,
3080917,Cozy cabin on Saltspring Island,2154631,Ted,Salt Spring Island,Salt Spring Island,48.91029,-123.56399,Entire home/apt,120,2,73,2024-11-11,0.58,2,328,6,
3084861,Poirier Cove - house on the beach,11377003,Corinne,Juan de Fuca,Juan de Fuca,48.36216,-123.80031,Entire home/apt,209,2,298,2025-02-14,2.33,1,135,29,
3121473,Stunning 5 Bed Oceanfront Estate Paradise 9000sf,9176808,Victoria Executive Rental,Saanich,Saanich,48.45194,-123.27862,Entire home/apt,789,90,1,2023-08-10,0.05,8,58,0,
3133074,Victoria Studio By The Beach,15909261,Anita,Oak Bay,Oak Bay,48.41347,-123.30867,Entire home/apt,180,4,169,2024-09-02,1.30,1,290,23,
3175704,Gonzales Beach Character Home,16103648,Travis,Victoria,Gonzales,48.41168,-123.3326,Entire home/apt,556,2,115,2024-08-21,0.90,1,14,13,34920
3182206,3BR Heritage House in Fernwood,4353734,Peter,Victoria,Fernwood,48.43313,-123.34873,Entire home/apt,,115,12,2018-08-05,0.09,1,0,0,
3294156,Ruby room,16513589,Cindy,Saanich,Saanich,48.4615,-123.29888,Private room,50,10,24,2023-06-29,0.20,2,357,0,
3380702,Shared home Sooke,17056728,Kelly,Sooke,Sooke,48.37733,-123.73161,Private room,61,2,52,2024-09-09,0.40,1,303,5,
3402265,Salt Spring Waterfront,17158313,Kelley And Kent,Salt Spring Island,Salt Spring Island,48.85127,-123.44538,Entire home/apt,325,2,295,2024-10-06,2.29,1,267,19,
3415390,Jordan River Rainforest Cabin & Spa,3949883,Sarah,Juan de Fuca,Juan de Fuca,48.43858,-124.07317,Entire home/apt,347,2,326,2025-02-02,2.53,1,295,45,
3424337,Gorgeous Urban Condo@Juliet(Licence No. 00039494),17260644,Yan Mei,Victoria,Downtown,48.42721,-123.36218,Entire home/apt,100,91,302,2024-10-16,5.71,3,269,20,39494
3440301,LUXURIOUS VACATION HOME IN LANGFORD,17337787,Allen,Langford,Langford,48.44317,-123.53394,Entire home/apt,,5,43,2023-07-04,0.34,1,0,0,
3486035,Cliff Top Family Home Over Looking the Ocean,17554011,Carley,Southern Gulf Islands,Southern Gulf Islands,48.74916,-123.21739,Entire home/apt,279,3,159,2025-02-17,1.24,1,229,13,
3512430,Jade room,16513589,Cindy,Saanich,Saanich,48.46214,-123.29948,Private room,43,10,30,2024-08-12,0.24,2,296,1,
3563531,Westover Bed and Breakfast,12225288,Tara,Salt Spring Island,Salt Spring Island,48.8625,-123.49136,Private room,109,2,564,2025-02-09,4.37,1,270,44,
3651435,Comfortable home in Saanich Room #1,18464970,Robert,Saanich,Saanich,48.47223,-123.39065,Private room,68,20,49,2024-08-24,0.40,2,362,3,
3655817,CORDOVA  BAY HIDEAWAY in Victoria B.C.,18509957,Chris,Saanich,Saanich,48.52583,-123.37052,Entire home/apt,,2,236,2025-02-16,1.84,1,32,27,
3719262,Victoria Getaway!,6186335,Joan,Saanich,Saanich,48.46502,-123.34168,Entire home/apt,,2,48,2016-08-31,0.37,1,0,0,
3935877,"""The Nutcracker Suite""",8184682,Anne Margarete,Saanich,Saanich,48.4669624,-123.411246,Entire home/apt,130,2,554,2025-02-19,4.34,1,307,9,
3938082,3 Bedroom House,20403687,Mike,Saanich,Saanich,48.47011,-123.41582,Entire home/apt,275,30,0,,,3,52,0,
3972032,Delightful Country Cottage,19592144,Brigitte Doris,Southern Gulf Islands,Southern Gulf Islands,48.74197,-123.21624,Entire home/apt,158,3,92,2024-08-12,0.73,1,148,1,
3972446,2bdm-sleeps6 Condo Victoria WM Resort,19139775,Lorie,Victoria,James Bay,48.42133,-123.38119,Entire home/apt,481,1,42,2024-09-03,0.40,6,358,3,
3978639,Dog-friendly cozy cabin in Arbutus grove,20620419,Kate,Southern Gulf Islands,Southern Gulf Islands,48.83986,-123.25365,Entire home/apt,113,3,154,2024-10-28,1.39,1,47,15,
4025632,Beautiful oceanview suite near parks & wineries!,20860454,Shannon,North Saanich,North Saanich,48.61515,-123.40429,Entire home/apt,,2,272,2024-05-01,2.14,2,0,2,
4029299,Spectacular Ocean & Mountain View,17333847,Marjorie,Colwood,Colwood,48.42023,-123.50897,Entire home/apt,141,2,0,,,1,235,0,
4050671,Seal Beach Cottage - Spacious waterfront 22 acres!,21004279,Lois,Southern Gulf Islands,Southern Gulf Islands,48.8511,-123.30196,Entire home/apt,251,2,262,2025-01-30,2.08,1,323,17,
4053260,"Treehouse on the Beach- Kayak, scuba",21019094,Meron,Juan de Fuca,Juan de Fuca,48.57259,-123.48942,Private room,79,1,181,2024-12-01,1.43,1,176,7,
4137885,Graceland Lavender Rill Retreat,21467355,Michael Janzong,Metchosin,Metchosin,48.3913,-123.50225,Entire home/apt,81,3,383,2025-02-17,3.13,1,277,35,2455
4169620,Welcome to Shadow Fin Inn,21637215,Kristen,Langford,Langford,48.48746,-123.54453,Entire home/apt,132,2,118,2025-02-16,0.93,1,274,3,
4280016,Ganges Garden Studio,4162800,Ishbel,Salt Spring Island,Salt Spring Island,48.85571,-123.50775,Entire home/apt,139,2,310,2024-09-28,2.50,1,269,26,
4294605,A Little House on the West Coast,22293707,Tess,Juan de Fuca,Juan de Fuca,48.3596,-123.81701,Entire home/apt,160,2,103,2025-02-17,2.35,1,170,22,
4295964,2BR City Center Oasis near Inner Harbour w/Parking,21376528,Lesley,Victoria,Downtown,48.42371,-123.36417,Entire home/apt,191,90,799,2024-04-29,6.38,16,303,15,
4334268,Macaulay Point Main House,10860084,Andrew And Nancy,Esquimalt,Esquimalt,48.42034,-123.40819,Entire home/apt,,30,22,2023-07-29,0.19,2,0,0,
4364105,Metchosin waterfront suite,22651945,Eileen,Metchosin,Metchosin,48.38877,-123.50323,Entire home/apt,211,5,202,2024-10-12,1.70,1,67,14,4372
4370453,'Romantic Cottage at Wild Coast!',22688166,Warren & Deb,Juan de Fuca,Juan de Fuca,48.55459,-124.41682,Entire home/apt,103,2,171,2025-02-17,1.44,1,247,64,
4412326,Chic & Central downtown room,22903190,Valentina,Victoria,Harris Green,48.42586,-123.35575,Private room,89,1,244,2025-02-20,1.99,1,198,49,45948
4482384,InTheBluff - Galiano Island’s Oceanside Log House,8048560,Lawrence,Southern Gulf Islands,Southern Gulf Islands,48.86206,-123.31689,Entire home/apt,350,3,129,2025-02-17,1.05,1,138,18,H021930591
4558325,Garden Studio Cottage,11215913,Adele,Saanich,Saanich,48.45469,-123.41523,Entire home/apt,90,2,88,2022-08-22,0.71,1,139,0,
4558328,Artsy House,4001393,Sherri,Saanich,Saanich,48.53706,-123.38587,Entire home/apt,,2,20,2024-10-06,0.19,1,0,3,
4672283,Beautiful Cordova Bay water front,24169142,Randy,Saanich,Saanich,48.51308,-123.36322,Entire home/apt,240,7,80,2024-09-27,0.68,1,287,8,
4676968,Duck Creek Waterfront Cottage,8782226,Sarah And Kris,Salt Spring Island,Salt Spring Island,48.88655,-123.57377,Entire home/apt,360,3,83,2024-07-19,0.67,1,0,1,
4754122,Comfy Upstairs Room Near Hospital & Downtown,14613802,Anna,Victoria,South Jubilee,48.42923,-123.3258,Private room,72,5,108,2024-10-30,0.92,2,132,15,36495
4862291,Comfortable home in Saanich Room #2,18464970,Robert,Saanich,Saanich,48.47393,-123.39195,Private room,45,20,30,2025-02-07,0.25,2,303,4,
4985846,Steps to best sandy beach! Stunning oceanview home,9176808,Victoria Executive Rental,Saanich,Saanich,48.51751,-123.3683,Entire home/apt,698,90,25,2025-02-16,0.22,8,194,13,
4997133,The Emperor Suite - 2BD/2BA Licence #00047406,19980320,Radie,Victoria,Downtown,48.42615,-123.36088,Entire home/apt,141,90,115,2023-11-14,0.97,4,124,0,
5019513,Seaside Cottage with Private Beach,25896347,Bethany,Juan de Fuca,Juan de Fuca,48.56906,-123.49252,Entire home/apt,180,3,141,2024-09-30,1.32,1,33,15,
